ID,URL,City,State,Date,Borrelia general species,Borrelia burgdorferi sensu lato,Borrelia miyamotoi,Borrelia mayonii,Babesia microti,Ehrlichia muris-Like Agent,Anaplasma phagocytophilum,Borrelia lonestari,Rickettsia rickettsii,Rickettsia philipii,Rickettsia parkeri,Francisella tularensis,Ehrlichia chaffeensis,Ehrlichia ewingii,Ehrlichia canis,Bartonella henselae,Babesia duncani,Babesia divergens,Powassan virus general species,"Powassan virus (type 2, DTV)",Heartland virus,Colorado Tick Fever virus,Bourbon virus
53368,https://www.tickreport.com/report/53368,Mentor,OH,2018-07-06,False,N/A,N/A,N/A,N/A,N/A,False,False,False,False,False,False,False,False,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
53467,https://www.tickreport.com/report/53467,Alexandria,OH,2018-07-09,False,N/A,N/A,N/A,N/A,N/A,False,False,False,False,False,False,False,False,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
53462,https://www.tickreport.com/report/53462,Mentor,OH,2018-07-09,False,N/A,N/A,N/A,N/A,N/A,False,False,False,False,False,False,False,False,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
53742,https://www.tickreport.com/report/53742,Milford,OH,2018-07-13,False,N/A,N/A,N/A,N/A,N/A,False,False,False,False,False,False,False,False,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
53748,https://www.tickreport.com/report/53748,Ashtabula,OH,2018-07-13,False,N/A,N/A,N/A,N/A,N/A,False,False,False,False,False,False,False,False,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
53746,https://www.tickreport.com/report/53746,Columbus,OH,2018-07-13,False,N/A,N/A,N/A,N/A,N/A,False,False,False,False,False,False,False,False,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
53771,https://www.tickreport.com/report/53771,North Rideville,OH,2018-07-14,False,N/A,N/A,N/A,N/A,N/A,False,False,False,False,False,False,False,False,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
53759,https://www.tickreport.com/report/53759,Dorset,OH,2018-07-14,False,N/A,N/A,N/A,N/A,N/A,False,False,False,False,False,False,False,False,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
53822,https://www.tickreport.com/report/53822,Hamilton,OH,2018-07-16,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
53860,https://www.tickreport.com/report/53860,West Lafayette,OH,2018-07-16,False,False,False,False,False,False,False,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
53951,https://www.tickreport.com/report/53951,Wintersville,OH,2018-07-18,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
54144,https://www.tickreport.com/report/54144,Parma,OH,2018-07-23,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
54272,https://www.tickreport.com/report/54272,Lakewood,OH,2018-07-25,False,N/A,N/A,N/A,N/A,N/A,False,False,False,False,False,False,False,False,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
54341,https://www.tickreport.com/report/54341,Kirtland,OH,2018-07-27,False,False,False,False,False,False,False,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
54390,https://www.tickreport.com/report/54390,Milford,OH,2018-07-29,False,N/A,N/A,N/A,N/A,N/A,False,False,False,False,False,False,False,False,N/A,N/A,N/A,N/A,False,False,False,False,False
54532,https://www.tickreport.com/report/54532,Dorset,OH,2018-08-01,False,N/A,N/A,N/A,N/A,N/A,False,False,False,False,False,False,False,False,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
54738,https://www.tickreport.com/report/54738,Cambridge,OH,2018-08-07,False,False,False,False,False,False,False,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
54923,https://www.tickreport.com/report/54923,Spencer,OH,2018-08-14,False,N/A,N/A,N/A,N/A,N/A,False,False,False,False,False,False,False,False,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
54982,https://www.tickreport.com/report/54982,Tipp City,OH,2018-08-16,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
55030,https://www.tickreport.com/report/55030,Middletown,OH,2018-08-20,False,N/A,N/A,N/A,N/A,N/A,False,False,False,False,False,False,False,False,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
55211,https://www.tickreport.com/report/55211,Clinton,OH,2018-08-28,False,False,False,False,False,False,False,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
55321,https://www.tickreport.com/report/55321,Otway,OH,2018-09-02,False,N/A,N/A,N/A,N/A,N/A,False,False,False,False,False,False,False,False,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
55351,https://www.tickreport.com/report/55351,Pedro,OH,2018-09-04,False,N/A,N/A,N/A,N/A,N/A,False,False,False,False,False,False,False,False,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
55630,https://www.tickreport.com/report/55630,Liberty Twp.,OH,2018-09-18,True,N/A,N/A,N/A,N/A,N/A,True,True,True,True,True,True,True,True,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
55545,https://www.tickreport.com/report/55545,Claremore,OK,2018-09-14,False,N/A,N/A,N/A,N/A,N/A,False,False,False,False,False,False,False,False,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
55546,https://www.tickreport.com/report/55546,Claremore,OK,2018-09-14,False,N/A,N/A,N/A,N/A,N/A,False,False,False,False,False,False,False,False,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
55590,https://www.tickreport.com/report/55590,Bixby,OK,2018-09-17,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
55501,https://www.tickreport.com/report/55501,Hulbert,OK,2018-09-10,False,N/A,N/A,N/A,N/A,N/A,False,False,False,False,False,False,False,False,N/A,N/A,N/A,N/A,False,False,False,False,False
55502,https://www.tickreport.com/report/55502,Hulbert,OK,2018-09-10,False,N/A,N/A,N/A,N/A,N/A,False,False,False,False,False,False,False,False,N/A,N/A,N/A,N/A,False,False,False,False,False
55419,https://www.tickreport.com/report/55419,Bartlesville,OK,2018-09-06,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
55415,https://www.tickreport.com/report/55415,Oklahoma City,OK,2018-09-06,False,N/A,N/A,N/A,N/A,N/A,False,False,False,False,False,False,False,False,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
55278,https://www.tickreport.com/report/55278,Bixby,OK,2018-08-30,False,N/A,N/A,N/A,N/A,N/A,False,False,False,False,False,False,False,False,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
55135,https://www.tickreport.com/report/55135,Soper,OK,2018-08-24,False,N/A,N/A,N/A,N/A,N/A,False,False,False,False,False,False,False,False,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
54953,https://www.tickreport.com/report/54953,Haskell,OK,2018-08-15,False,N/A,N/A,N/A,N/A,N/A,False,False,False,False,False,False,False,False,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
55122,https://www.tickreport.com/report/55122,Tulsa,OK,2018-08-23,False,N/A,N/A,N/A,N/A,N/A,False,False,False,False,False,False,False,False,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
55091,https://www.tickreport.com/report/55091,Kellyville,OK,2018-08-22,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
55094,https://www.tickreport.com/report/55094,Kellyville,OK,2018-08-22,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
55092,https://www.tickreport.com/report/55092,Kellyille,OK,2018-08-22,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
55090,https://www.tickreport.com/report/55090,Kellyville,OK,2018-08-22,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
54812,https://www.tickreport.com/report/54812,Cleveland,OK,2018-08-10,False,N/A,N/A,N/A,N/A,N/A,False,False,False,False,False,False,False,False,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
54313,https://www.tickreport.com/report/54313,Enid,OK,2018-07-26,False,N/A,N/A,N/A,N/A,N/A,False,False,False,False,False,False,False,False,N/A,N/A,N/A,N/A,False,False,False,False,False
54312,https://www.tickreport.com/report/54312,Enid,OK,2018-07-26,False,N/A,N/A,N/A,N/A,N/A,False,False,False,False,False,False,False,False,N/A,N/A,N/A,N/A,False,False,False,False,False
54403,https://www.tickreport.com/report/54403,Jenks,OK,2018-07-30,False,N/A,N/A,N/A,N/A,N/A,False,False,False,False,False,False,False,False,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
54316,https://www.tickreport.com/report/54316,Edmond,OK,2018-07-26,False,N/A,N/A,N/A,N/A,N/A,False,False,False,False,False,False,False,False,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
54015,https://www.tickreport.com/report/54015,Yukon,OK,2018-07-19,False,N/A,N/A,N/A,N/A,N/A,False,False,False,False,False,False,False,False,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
53649,https://www.tickreport.com/report/53649,Jenks,OK,2018-07-11,False,N/A,N/A,N/A,N/A,N/A,False,False,False,False,False,False,False,False,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
53679,https://www.tickreport.com/report/53679,Jenks,OK,2018-07-12,False,N/A,N/A,N/A,N/A,N/A,False,False,False,False,False,False,False,False,N/A,N/A,N/A,N/A,False,False,False,False,False
53653,https://www.tickreport.com/report/53653,Tulsa,OK,2018-07-11,False,N/A,N/A,N/A,N/A,N/A,False,False,False,False,False,False,False,False,N/A,N/A,N/A,N/A,False,False,False,False,False
53544,https://www.tickreport.com/report/53544,Stillwater,OK,2018-07-10,False,N/A,N/A,N/A,N/A,N/A,False,False,False,False,False,False,False,False,N/A,N/A,N/A,N/A,False,False,False,False,False
53604,https://www.tickreport.com/report/53604,Tuttle,OK,2018-07-11,False,N/A,N/A,N/A,N/A,N/A,False,False,False,False,False,False,False,False,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
52896,https://www.tickreport.com/report/52896,Broken Bow,OK,2018-06-28,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
51956,https://www.tickreport.com/report/51956,Lawrence Crk,OK,2018-06-18,False,N/A,N/A,N/A,N/A,N/A,False,False,False,False,False,False,False,False,N/A,N/A,N/A,N/A,False,False,False,False,False
52187,https://www.tickreport.com/report/52187,Edmond,OK,2018-06-20,False,N/A,N/A,N/A,N/A,N/A,False,False,False,False,False,False,False,False,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
52106,https://www.tickreport.com/report/52106,Stroud,OK,2018-06-19,False,N/A,N/A,N/A,N/A,N/A,False,False,False,False,False,False,False,False,N/A,N/A,N/A,N/A,False,False,False,False,False
50865,https://www.tickreport.com/report/50865,Tulsa,OK,2018-06-08,False,N/A,N/A,N/A,N/A,N/A,False,False,False,False,False,False,False,False,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
51463,https://www.tickreport.com/report/51463,Norman,OK,2018-06-13,False,N/A,N/A,N/A,N/A,N/A,False,False,False,False,False,False,False,False,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
49919,https://www.tickreport.com/report/49919,Tulsa,OK,2018-06-02,False,N/A,N/A,N/A,N/A,N/A,False,False,False,False,False,False,False,False,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
49571,https://www.tickreport.com/report/49571,Claremore,OK,2018-05-31,False,N/A,N/A,N/A,N/A,N/A,False,False,False,False,False,False,False,False,N/A,N/A,N/A,N/A,False,False,False,False,False
49134,https://www.tickreport.com/report/49134,Cushing,OK,2018-05-29,False,N/A,N/A,N/A,N/A,N/A,False,False,False,False,False,False,False,False,N/A,N/A,N/A,N/A,False,False,False,False,False
49132,https://www.tickreport.com/report/49132,Cushing,OK,2018-05-29,False,N/A,N/A,N/A,N/A,N/A,False,False,False,False,False,False,False,False,N/A,N/A,N/A,N/A,False,False,False,False,False
49474,https://www.tickreport.com/report/49474,Pawhuska,OK,2018-05-30,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
48377,https://www.tickreport.com/report/48377,Oklahoma City,OK,2018-05-24,False,N/A,N/A,N/A,N/A,N/A,False,False,False,False,False,False,False,False,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
48607,https://www.tickreport.com/report/48607,Inola,OK,2018-05-25,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
48281,https://www.tickreport.com/report/48281,Oklahoma City,OK,2018-05-23,False,N/A,N/A,N/A,N/A,N/A,False,False,False,False,False,False,False,False,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
47657,https://www.tickreport.com/report/47657,Choctaw,OK,2018-05-20,False,N/A,N/A,N/A,N/A,N/A,False,False,False,False,False,False,False,False,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
46852,https://www.tickreport.com/report/46852,Norman,OK,2018-05-15,False,N/A,N/A,N/A,N/A,N/A,False,False,False,False,False,False,False,False,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
47144,https://www.tickreport.com/report/47144,Oklahoma City,OK,2018-05-16,False,N/A,N/A,N/A,N/A,N/A,False,False,False,False,False,False,False,False,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
46868,https://www.tickreport.com/report/46868,Oklahoma City,OK,2018-05-15,False,N/A,N/A,N/A,N/A,N/A,False,False,False,False,False,False,False,False,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
45213,https://www.tickreport.com/report/45213,Edmond,OK,2018-05-05,False,N/A,N/A,N/A,N/A,N/A,False,False,False,False,False,False,False,False,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
44000,https://www.tickreport.com/report/44000,Eufaula,OK,2018-04-17,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
43974,https://www.tickreport.com/report/43974,Tulsa,OK,2018-04-17,False,N/A,N/A,N/A,N/A,N/A,False,False,False,False,False,False,False,False,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
43194,https://www.tickreport.com/report/43194,Bernice,OK,2018-03-12,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
38907,https://www.tickreport.com/report/38907,Laverne,OK,2017-09-23,False,N/A,N/A,N/A,N/A,N/A,False,False,False,N/A,N/A,False,False,False,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
38705,https://www.tickreport.com/report/38705,Norman,OK,2017-09-05,False,False,False,False,False,False,False,False,False,N/A,N/A,False,False,False,False,False,False,False,False,False,False,False,False
37100,https://www.tickreport.com/report/37100,Tahlequah,OK,2017-07-12,False,N/A,N/A,N/A,N/A,N/A,False,False,False,N/A,N/A,False,False,False,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
36369,https://www.tickreport.com/report/36369,Guthrie,OK,2017-07-02,False,N/A,N/A,N/A,N/A,N/A,False,False,False,N/A,N/A,False,False,False,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
35627,https://www.tickreport.com/report/35627,Drummond,OK,2017-06-22,False,False,False,False,False,False,False,False,False,N/A,N/A,False,False,False,False,False,False,False,False,False,False,False,False
35113,https://www.tickreport.com/report/35113,Arcadia,OK,2017-06-15,False,N/A,N/A,N/A,N/A,N/A,False,False,False,N/A,N/A,False,False,False,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
34554,https://www.tickreport.com/report/34554,Stillwater,OK,2017-06-09,False,N/A,N/A,N/A,N/A,N/A,False,False,False,N/A,N/A,False,False,False,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
33613,https://www.tickreport.com/report/33613,Stillwater,OK,2017-05-31,False,N/A,N/A,N/A,N/A,N/A,False,False,False,N/A,N/A,False,False,False,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
33100,https://www.tickreport.com/report/33100,Edmond,OK,2017-05-28,False,N/A,N/A,N/A,N/A,N/A,False,False,False,N/A,N/A,False,False,False,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
33099,https://www.tickreport.com/report/33099,Edmond,OK,2017-05-28,False,N/A,N/A,N/A,N/A,N/A,False,False,False,N/A,N/A,False,False,False,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
33251,https://www.tickreport.com/report/33251,Norman,OK,2017-05-30,False,N/A,N/A,N/A,N/A,N/A,False,False,False,N/A,N/A,False,False,False,N/A,N/A,N/A,N/A,False,False,False,False,False
31898,https://www.tickreport.com/report/31898,Guthrie,OK,2017-05-15,False,False,False,False,False,False,False,False,False,N/A,N/A,False,False,False,False,False,False,False,False,False,False,False,False
32004,https://www.tickreport.com/report/32004,Hollis,OK,2017-05-16,False,N/A,N/A,N/A,N/A,N/A,False,False,False,N/A,N/A,False,False,False,N/A,N/A,N/A,N/A,False,False,False,False,False
31617,https://www.tickreport.com/report/31617,Sapulpa,OK,2017-05-12,False,N/A,N/A,N/A,N/A,N/A,False,False,False,N/A,N/A,False,False,False,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
30505,https://www.tickreport.com/report/30505,Norman,OK,2017-04-30,False,N/A,N/A,N/A,N/A,N/A,False,False,False,N/A,N/A,False,False,False,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
29535,https://www.tickreport.com/report/29535,Broken Bow,OK,2017-04-18,True,False,False,False,False,False,False,True,False,N/A,N/A,False,False,False,N/A,N/A,N/A,N/A,False,False,False,False,N/A
28353,https://www.tickreport.com/report/28353,Hulbert,OK,2017-02-17,False,False,False,False,False,False,False,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,False,False,False,False,N/A
28245,https://www.tickreport.com/report/28245,Fort Gibson,OK,2017-01-23,False,False,False,False,False,False,False,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
26858,https://www.tickreport.com/report/26858,Norman,OK,2016-10-26,False,False,N/A,N/A,N/A,N/A,N/A,N/A,False,N/A,N/A,False,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
26098,https://www.tickreport.com/report/26098,Sand Springs,OK,2016-09-04,False,False,N/A,N/A,N/A,N/A,N/A,False,N/A,N/A,N/A,N/A,False,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
25769,https://www.tickreport.com/report/25769,Owasso,OK,2016-07-30,False,False,N/A,N/A,N/A,N/A,N/A,False,N/A,N/A,N/A,N/A,False,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
24518,https://www.tickreport.com/report/24518,Laverne,OK,2016-06-15,False,False,N/A,N/A,N/A,N/A,N/A,N/A,False,N/A,N/A,False,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
24347,https://www.tickreport.com/report/24347,Davis,OK,2016-06-11,False,False,N/A,N/A,N/A,N/A,N/A,False,False,N/A,N/A,False,False,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
23680,https://www.tickreport.com/report/23680,Sulphur,OK,2016-05-29,False,False,N/A,N/A,N/A,N/A,N/A,False,N/A,N/A,N/A,N/A,False,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
15926,https://www.tickreport.com/report/15926,Oklahoma City,OK,2015-06-04,N/A,False,N/A,N/A,N/A,N/A,N/A,N/A,False,N/A,N/A,False,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
14900,https://www.tickreport.com/report/14900,Petting Farm In Edmond,OK,2015-05-18,N/A,False,N/A,N/A,N/A,N/A,N/A,False,N/A,N/A,N/A,N/A,False,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
14120,https://www.tickreport.com/report/14120,Sequoyah State Park,OK,2015-05-03,N/A,False,N/A,N/A,N/A,N/A,N/A,False,N/A,N/A,N/A,N/A,False,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
13206,https://www.tickreport.com/report/13206,Broken Bow,OK,2015-03-12,N/A,False,False,N/A,False,N/A,False,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
11312,https://www.tickreport.com/report/11312,Guthrie,OK,2014-09-05,N/A,N/A,N/A,N/A,N/A,N/A,N/A,False,N/A,N/A,N/A,N/A,False,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
9637,https://www.tickreport.com/report/9637,Ada,OK,2014-06-12,N/A,False,N/A,N/A,N/A,N/A,N/A,False,N/A,N/A,N/A,False,False,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
9199,https://www.tickreport.com/report/9199,"Sulphur Springs,",OK,2014-06-04,N/A,N/A,N/A,N/A,N/A,N/A,N/A,False,N/A,N/A,N/A,N/A,False,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
55118,https://www.tickreport.com/report/55118,Eugene,OR,2018-08-23,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
54979,https://www.tickreport.com/report/54979,Medford,OR,2018-08-16,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
54780,https://www.tickreport.com/report/54780,Seneca,OR,2018-08-08,False,N/A,N/A,N/A,N/A,N/A,False,False,False,False,False,False,False,False,N/A,N/A,N/A,N/A,False,False,False,False,False
54781,https://www.tickreport.com/report/54781,Prairie City,OR,2018-08-08,False,N/A,N/A,N/A,N/A,N/A,False,False,False,False,False,False,False,False,N/A,N/A,N/A,N/A,False,False,False,False,False
54782,https://www.tickreport.com/report/54782,Seneca,OR,2018-08-08,False,N/A,N/A,N/A,N/A,N/A,False,False,False,False,False,False,False,False,N/A,N/A,N/A,N/A,False,False,False,False,False
54785,https://www.tickreport.com/report/54785,Seneca,OR,2018-08-08,False,N/A,N/A,N/A,N/A,N/A,False,False,False,False,False,False,False,False,N/A,N/A,N/A,N/A,False,False,False,False,False
54857,https://www.tickreport.com/report/54857,Mukwonago,WI,2018-08-12,False,N/A,N/A,N/A,N/A,N/A,False,False,False,False,False,False,False,False,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
54706,https://www.tickreport.com/report/54706,Klamath Falls,OR,2018-08-07,False,False,False,False,False,False,False,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
54766,https://www.tickreport.com/report/54766,Eagle Point,OR,2018-08-08,False,N/A,N/A,N/A,N/A,N/A,False,False,False,False,False,False,False,False,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
54637,https://www.tickreport.com/report/54637,Medford,OR,2018-08-03,False,N/A,N/A,N/A,N/A,N/A,False,False,False,False,False,False,False,False,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
54730,https://www.tickreport.com/report/54730,Central Point,OR,2018-08-07,False,N/A,N/A,N/A,N/A,N/A,False,False,False,False,False,False,False,False,N/A,N/A,N/A,N/A,False,False,False,False,False
54357,https://www.tickreport.com/report/54357,Glenwood,OR,2018-07-27,False,False,False,False,False,False,False,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
54288,https://www.tickreport.com/report/54288,Jacksonville,OR,2018-07-26,False,N/A,N/A,N/A,N/A,N/A,False,False,False,False,False,False,False,False,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
54347,https://www.tickreport.com/report/54347,Central Point,OR,2018-07-27,False,N/A,N/A,N/A,N/A,N/A,False,False,False,False,False,False,False,False,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
54089,https://www.tickreport.com/report/54089,McKenzie Bridge,OR,2018-07-21,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
53444,https://www.tickreport.com/report/53444,Monmouth,OR,2018-07-09,False,N/A,N/A,N/A,N/A,N/A,False,False,False,False,False,False,False,False,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
52911,https://www.tickreport.com/report/52911,Prospect,OR,2018-06-29,False,False,False,False,False,False,False,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
53305,https://www.tickreport.com/report/53305,Hood River,OR,2018-07-05,True,False,True,False,False,False,False,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
53304,https://www.tickreport.com/report/53304,Hood River,OR,2018-07-05,True,False,True,False,False,False,False,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
52867,https://www.tickreport.com/report/52867,Mosier,OR,2018-06-28,False,N/A,N/A,N/A,N/A,N/A,False,False,False,False,False,False,False,False,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
52954,https://www.tickreport.com/report/52954,Talent,OR,2018-06-29,False,N/A,N/A,N/A,N/A,N/A,False,False,False,False,False,False,False,False,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
52250,https://www.tickreport.com/report/52250,Odell,OR,2018-06-21,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
52407,https://www.tickreport.com/report/52407,Tiller,OR,2018-06-22,False,False,False,False,False,False,False,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
52133,https://www.tickreport.com/report/52133,Days Creek,OR,2018-06-20,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
52238,https://www.tickreport.com/report/52238,Bend,OR,2018-06-20,False,N/A,N/A,N/A,N/A,N/A,False,False,False,False,False,False,False,False,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
52115,https://www.tickreport.com/report/52115,Applegate,OR,2018-06-19,False,False,False,False,False,False,False,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,False,False,False,False,False
51966,https://www.tickreport.com/report/51966,Talent,OR,2018-06-18,False,False,False,False,False,False,False,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
52109,https://www.tickreport.com/report/52109,Ashland,OR,2018-06-19,False,False,False,False,False,False,False,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
52218,https://www.tickreport.com/report/52218,Applegate,OR,2018-06-20,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
